2.182000000000000000e+03,3.420000000000000000e+02
2.181000000000000000e+03,3.430000000000000000e+02
2.179000000000000000e+03,3.430000000000000000e+02
2.178000000000000000e+03,3.440000000000000000e+02
2.177000000000000000e+03,3.440000000000000000e+02
2.175000000000000000e+03,3.460000000000000000e+02
2.174000000000000000e+03,3.460000000000000000e+02
2.172000000000000000e+03,3.480000000000000000e+02
2.163000000000000000e+03,3.480000000000000000e+02
2.162000000000000000e+03,3.470000000000000000e+02
2.161000000000000000e+03,3.480000000000000000e+02
2.135000000000000000e+03,3.480000000000000000e+02
2.134000000000000000e+03,3.470000000000000000e+02
2.133000000000000000e+03,3.480000000000000000e+02
2.125000000000000000e+03,3.480000000000000000e+02
2.124000000000000000e+03,3.470000000000000000e+02
2.123000000000000000e+03,3.480000000000000000e+02
2.107000000000000000e+03,3.480000000000000000e+02
2.106000000000000000e+03,3.490000000000000000e+02
2.095000000000000000e+03,3.490000000000000000e+02
2.094000000000000000e+03,3.480000000000000000e+02
2.092000000000000000e+03,3.480000000000000000e+02
2.091000000000000000e+03,3.470000000000000000e+02
2.090000000000000000e+03,3.470000000000000000e+02
2.089000000000000000e+03,3.480000000000000000e+02
2.085000000000000000e+03,3.480000000000000000e+02
2.084000000000000000e+03,3.490000000000000000e+02
2.068000000000000000e+03,3.490000000000000000e+02
2.067000000000000000e+03,3.500000000000000000e+02
2.056000000000000000e+03,3.500000000000000000e+02
2.055000000000000000e+03,3.490000000000000000e+02
2.052000000000000000e+03,3.490000000000000000e+02
2.051000000000000000e+03,3.480000000000000000e+02
2.050000000000000000e+03,3.490000000000000000e+02
2.048000000000000000e+03,3.490000000000000000e+02
2.047000000000000000e+03,3.500000000000000000e+02
2.036000000000000000e+03,3.500000000000000000e+02
2.035000000000000000e+03,3.510000000000000000e+02
2.032000000000000000e+03,3.510000000000000000e+02
2.031000000000000000e+03,3.500000000000000000e+02
2.019000000000000000e+03,3.500000000000000000e+02
2.018000000000000000e+03,3.490000000000000000e+02
2.014000000000000000e+03,3.490000000000000000e+02
2.013000000000000000e+03,3.500000000000000000e+02
1.984000000000000000e+03,3.500000000000000000e+02
1.983000000000000000e+03,3.490000000000000000e+02
1.980000000000000000e+03,3.490000000000000000e+02
1.979000000000000000e+03,3.500000000000000000e+02
1.961000000000000000e+03,3.500000000000000000e+02
1.960000000000000000e+03,3.490000000000000000e+02
1.959000000000000000e+03,3.500000000000000000e+02
1.940000000000000000e+03,3.500000000000000000e+02
1.939000000000000000e+03,3.510000000000000000e+02
1.924000000000000000e+03,3.510000000000000000e+02
1.923000000000000000e+03,3.500000000000000000e+02
1.920000000000000000e+03,3.500000000000000000e+02
1.919000000000000000e+03,3.490000000000000000e+02
1.917000000000000000e+03,3.490000000000000000e+02
1.916000000000000000e+03,3.500000000000000000e+02
1.911000000000000000e+03,3.500000000000000000e+02
1.910000000000000000e+03,3.510000000000000000e+02
1.900000000000000000e+03,3.510000000000000000e+02
1.899000000000000000e+03,3.520000000000000000e+02
1.896000000000000000e+03,3.520000000000000000e+02
1.895000000000000000e+03,3.510000000000000000e+02
1.886000000000000000e+03,3.510000000000000000e+02
1.885000000000000000e+03,3.500000000000000000e+02
1.879000000000000000e+03,3.500000000000000000e+02
1.878000000000000000e+03,3.510000000000000000e+02
1.832000000000000000e+03,3.510000000000000000e+02
1.831000000000000000e+03,3.500000000000000000e+02
1.829000000000000000e+03,3.500000000000000000e+02
1.828000000000000000e+03,3.510000000000000000e+02
1.827000000000000000e+03,3.510000000000000000e+02
1.826000000000000000e+03,3.520000000000000000e+02
1.825000000000000000e+03,3.520000000000000000e+02
1.823000000000000000e+03,3.540000000000000000e+02
1.822000000000000000e+03,3.540000000000000000e+02
1.820000000000000000e+03,3.560000000000000000e+02
1.820000000000000000e+03,3.570000000000000000e+02
1.819000000000000000e+03,3.580000000000000000e+02
1.819000000000000000e+03,3.590000000000000000e+02
1.818000000000000000e+03,3.600000000000000000e+02
1.818000000000000000e+03,3.720000000000000000e+02
1.819000000000000000e+03,3.730000000000000000e+02
1.819000000000000000e+03,3.760000000000000000e+02
1.820000000000000000e+03,3.770000000000000000e+02
1.820000000000000000e+03,3.920000000000000000e+02
1.821000000000000000e+03,3.930000000000000000e+02
1.821000000000000000e+03,3.950000000000000000e+02
1.822000000000000000e+03,3.960000000000000000e+02
1.822000000000000000e+03,3.970000000000000000e+02
1.823000000000000000e+03,3.980000000000000000e+02
1.825000000000000000e+03,3.980000000000000000e+02
1.826000000000000000e+03,3.990000000000000000e+02
1.860000000000000000e+03,3.990000000000000000e+02
1.861000000000000000e+03,3.980000000000000000e+02
